Id,Sentiment,Text Tweet,cleaned_text,label,Text Tweet_len,punct,token,stop,stemmed
255,0,sampan tidak akan dapat belayar di padang pasir betapa pun jua emp http://ilha8253.m.nomor1.net/ilha8253/1001-burung-kertas.htm … #kickandy,sampan tidak akan dapat belayar di padang pasir betapa pun jua emp http   ilha     m nomor  net ilha          burung kertas htm    kickandy,,125,9.6,"['sampan', 'tidak', 'akan', 'dapat', 'belayar', 'di', 'padang', 'pasir', 'betapa', 'pun', 'jua', 'emp', 'http', 'ilha', 'm', 'nomor', 'net', 'ilha', 'burung', 'kertas', 'htm', 'kickandy']","['sampan', 'belayar', 'padang', 'pasir', 'betapa', 'jua', 'emp', 'http', 'ilha', 'm', 'nomor', 'net', 'ilha', 'burung', 'kertas', 'htm', 'kickandy']","['sampan', 'bayar', 'padang', 'pasir', 'betapa', 'jua', 'emp', 'http', 'ilha', 'm', 'nomor', 'net', 'ilha', 'burung', 'kertas', 'htm', 'kickandy']"
256,0,"Bila kita mencari uang, kita akan dipaksa mengupayakan jangan malas http://ln.is/m.nomor1.com/KfMAp … #kickandy",bila kita mencari uang  kita akan dipaksa mengupayakan jangan malas http   ln is m nomor  com kfmap    kickandy,,99,10.100000000000001,"['bila', 'kita', 'mencari', 'uang', 'kita', 'akan', 'dipaksa', 'mengupayakan', 'jangan', 'malas', 'http', 'ln', 'is', 'm', 'nomor', 'com', 'kfmap', 'kickandy']","['bila', 'mencari', 'uang', 'dipaksa', 'mengupayakan', 'jangan', 'malas', 'http', 'ln', 'is', 'm', 'nomor', 'com', 'kfmap', 'kickandy']","['bila', 'cari', 'uang', 'paksa', 'upaya', 'jangan', 'malas', 'http', 'ln', 'is', 'm', 'nomor', 'com', 'kfmap', 'kickandy']"
257,0,"Dalam hidup, terkadang kita lebih banyak mendapatkan apa yang tidak kita inginkan #NOMOR1.net #kickandy",dalam hidup  terkadang kita lebih banyak mendapatkan apa yang tidak kita inginkan  nomor  net  kickandy,,90,4.3999999999999995,"['dalam', 'hidup', 'terkadang', 'kita', 'lebih', 'banyak', 'mendapatkan', 'apa', 'yang', 'tidak', 'kita', 'inginkan', 'nomor', 'net', 'kickandy']","['hidup', 'terkadang', 'lebih', 'banyak', 'mendapatkan', 'apa', 'inginkan', 'nomor', 'net', 'kickandy']","['hidup', 'terkadang', 'lebih', 'banyak', 'dapat', 'apa', 'ingin', 'nomor', 'net', 'kickandy']"
258,0,"Cobaan suami saat istri sakit, cobaan istri saat suami gak punya duit, miris #kickandy",cobaan suami saat istri sakit  cobaan istri saat suami gak punya duit  miris  kickandy,,73,4.1000000000000005,"['cobaan', 'suami', 'saat', 'istri', 'sakit', 'cobaan', 'istri', 'saat', 'suami', 'gak', 'punya', 'duit', 'miris', 'kickandy']","['cobaan', 'suami', 'istri', 'sakit', 'cobaan', 'istri', 'suami', 'gak', 'punya', 'duit', 'miris', 'kickandy']","['coba', 'suami', 'istri', 'sakit', 'coba', 'istri', 'suami', 'gak', 'punya', 'duit', 'miris', 'kickandy']"
259,0,"Terharu mendengar puisi ""Perempuan yang tak berhenti terjaga"" dari anak-anak Ibu Shinta Nuriyah, miris #kickandy",terharu mendengar puisi  perempuan yang tak berhenti terjaga  dari anak anak ibu shinta nuriyah  miris  kickandy,,98,5.1,"['terharu', 'mendengar', 'puisi', 'perempuan', 'yang', 'tak', 'berhenti', 'terjaga', 'dari', 'anak', 'anak', 'ibu', 'shinta', 'nuriyah', 'miris', 'kickandy']","['terharu', 'mendengar', 'puisi', 'perempuan', 'tak', 'berhenti', 'terjaga', 'anak', 'anak', 'ibu', 'shinta', 'nuriyah', 'miris', 'kickandy']","['haru', 'dengar', 'puisi', 'perempuan', 'tak', 'henti', 'jaga', 'anak', 'anak', 'ibu', 'shinta', 'nuriyah', 'miris', 'kickandy']"
260,0,"anak itu milik berdua, bukan milik salah satu, bantulah istri mengasuh anak, seperti itu #Gusdur #kickandy",anak itu milik berdua  bukan milik salah satu  bantulah istri mengasuh anak  seperti itu  gusdur  kickandy,,91,5.5,"['anak', 'itu', 'milik', 'berdua', 'bukan', 'milik', 'salah', 'satu', 'bantulah', 'istri', 'mengasuh', 'anak', 'seperti', 'itu', 'gusdur', 'kickandy']","['anak', 'milik', 'berdua', 'bukan', 'milik', 'salah', 'satu', 'bantulah', 'istri', 'mengasuh', 'anak', 'gusdur', 'kickandy']","['anak', 'milik', 'dua', 'bukan', 'milik', 'salah', 'satu', 'bantu', 'istri', 'asuh', 'anak', 'gusdur', 'kickandy']"
261,0,"ujian suami adalah saat istri sakit, dan ujian istri adalah saat suami tidak punya apa-apa #kickandy",ujian suami adalah saat istri sakit  dan ujian istri adalah saat suami tidak punya apa apa  kickandy,,85,3.5000000000000004,"['ujian', 'suami', 'adalah', 'saat', 'istri', 'sakit', 'dan', 'ujian', 'istri', 'adalah', 'saat', 'suami', 'tidak', 'punya', 'apa', 'apa', 'kickandy']","['ujian', 'suami', 'istri', 'sakit', 'ujian', 'istri', 'suami', 'punya', 'apa', 'apa', 'kickandy']","['uji', 'suami', 'istri', 'sakit', 'uji', 'istri', 'suami', 'punya', 'apa', 'apa', 'kickandy']"
262,0,#kickandy Bung Andy cuma mampir dgn gaya remaja sbg idola remaja dan tidak sempat beli, kickandy bung andy cuma mampir dgn gaya remaja sbg idola remaja dan tidak sempat beli,,72,1.4000000000000001,"['kickandy', 'bung', 'andy', 'cuma', 'mampir', 'dgn', 'gaya', 'remaja', 'sbg', 'idola', 'remaja', 'dan', 'tidak', 'sempat', 'beli']","['kickandy', 'bung', 'andy', 'cuma', 'mampir', 'dgn', 'gaya', 'remaja', 'sbg', 'idola', 'remaja', 'sempat', 'beli']","['kickandy', 'bung', 'andy', 'cuma', 'mampir', 'dgn', 'gaya', 'remaja', 'sbg', 'idola', 'remaja', 'sempat', 'beli']"
263,0,"Kelemahan Anda hanyalah sementara, karena Anda sedang memperkuatnya, tetapi bila Anda jadi #tekcmi144 #kickandy",kelemahan anda hanyalah sementara  karena anda sedang memperkuatnya  tetapi bila anda jadi  tekcmi     kickandy,,98,4.1000000000000005,"['kelemahan', 'anda', 'hanyalah', 'sementara', 'karena', 'anda', 'sedang', 'memperkuatnya', 'tetapi', 'bila', 'anda', 'jadi', 'tekcmi', 'kickandy']","['kelemahan', 'hanyalah', 'sedang', 'memperkuatnya', 'bila', 'jadi', 'tekcmi', 'kickandy']","['lemah', 'hanya', 'sedang', 'kuat', 'bila', 'jadi', 'tekcmi', 'kickandy']"
264,0,Kekuatan terbesar yang mampu mengalahkan stress adalah kemampuan memilih pikiran yang tepat. kita akan #hermafik95 #kickandy,kekuatan terbesar yang mampu mengalahkan stress adalah kemampuan memilih pikiran yang tepat  kita akan  hermafik    kickandy,,109,2.8000000000000003,"['kekuatan', 'terbesar', 'yang', 'mampu', 'mengalahkan', 'stress', 'adalah', 'kemampuan', 'memilih', 'pikiran', 'yang', 'tepat', 'kita', 'akan', 'hermafik', 'kickandy']","['kekuatan', 'terbesar', 'mampu', 'mengalahkan', 'stress', 'kemampuan', 'memilih', 'pikiran', 'tepat', 'hermafik', 'kickandy']","['kuat', 'besar', 'mampu', 'kalah', 'stress', 'mampu', 'pilih', 'pikir', 'tepat', 'hermafik', 'kickandy']"
265,0,Itu yg saya kesel. Coba kalo sodara km ngantri ke kanker. Coba km rasain. Kok bs gitu fitnah org. #KickAndy #SuaraHatiAhok,itu yg saya kesel  coba kalo sodara km ngantri ke kanker  coba km rasain  kok bs gitu fitnah org   kickandy  suarahatiahok,,102,5.8999999999999995,"['itu', 'yg', 'saya', 'kesel', 'coba', 'kalo', 'sodara', 'km', 'ngantri', 'ke', 'kanker', 'coba', 'km', 'rasain', 'kok', 'bs', 'gitu', 'fitnah', 'org', 'kickandy', 'suarahatiahok']","['yg', 'kesel', 'coba', 'kalo', 'sodara', 'km', 'ngantri', 'kanker', 'coba', 'km', 'rasain', 'kok', 'bs', 'gitu', 'fitnah', 'org', 'kickandy', 'suarahatiahok']","['yg', 'kesel', 'coba', 'kalo', 'sodara', 'km', 'ngantri', 'kanker', 'coba', 'km', 'rasain', 'kok', 'bs', 'gitu', 'fitnah', 'org', 'kickandy', 'suarahatiahok']"
266,0,"Klo pulang ke rumah, mati. Ga ada yg urus. Miskin kok. Kita mw taruh dia di apartemen #KickAndy #SuaraHatiAhok",klo pulang ke rumah  mati  ga ada yg urus  miskin kok  kita mw taruh dia di apartemen  kickandy  suarahatiahok,,92,6.5,"['klo', 'pulang', 'ke', 'rumah', 'mati', 'ga', 'ada', 'yg', 'urus', 'miskin', 'kok', 'kita', 'mw', 'taruh', 'dia', 'di', 'apartemen', 'kickandy', 'suarahatiahok']","['klo', 'pulang', 'rumah', 'mati', 'ga', 'yg', 'urus', 'miskin', 'kok', 'mw', 'taruh', 'apartemen', 'kickandy', 'suarahatiahok']","['klo', 'pulang', 'rumah', 'mati', 'ga', 'yg', 'urus', 'miskin', 'kok', 'mw', 'taruh', 'apartemen', 'kickandy', 'suarahatiahok']"
267,0,Kalo dia berantem tdk ada telor busuk diketeknya #kickandy #pilkadadki,kalo dia berantem tdk ada telor busuk diketeknya  kickandy  pilkadadki,,61,3.3000000000000003,"['kalo', 'dia', 'berantem', 'tdk', 'ada', 'telor', 'busuk', 'diketeknya', 'kickandy', 'pilkadadki']","['kalo', 'berantem', 'tdk', 'telor', 'busuk', 'diketeknya', 'kickandy', 'pilkadadki']","['kalo', 'antem', 'tdk', 'telor', 'busuk', 'ketek', 'kickandy', 'pilkadadki']"
268,0,Pak @basuki_btp mukanya sedih banget pas kakak2 angkatnya ngomong. #kickAndy,pak  basuki btp mukanya sedih banget pas kakak  angkatnya ngomong   kickandy,,67,6.0,"['pak', 'basuki', 'btp', 'mukanya', 'sedih', 'banget', 'pas', 'kakak', 'angkatnya', 'ngomong', 'kickandy']","['pak', 'basuki', 'btp', 'mukanya', 'sedih', 'banget', 'pas', 'kakak', 'angkatnya', 'ngomong', 'kickandy']","['pak', 'basuki', 'btp', 'muka', 'sedih', 'banget', 'pas', 'kakak', 'angkat', 'ngomong', 'kickandy']"
269,0,Andy terlihat kaku dan jaga sikap saat mengundang Ahok menjadi tamu. Mungkin agar terlihat lebih formal #kickandy,andy terlihat kaku dan jaga sikap saat mengundang ahok menjadi tamu  mungkin agar terlihat lebih formal  kickandy,,97,2.1,"['andy', 'terlihat', 'kaku', 'dan', 'jaga', 'sikap', 'saat', 'mengundang', 'ahok', 'menjadi', 'tamu', 'mungkin', 'agar', 'terlihat', 'lebih', 'formal', 'kickandy']","['andy', 'terlihat', 'kaku', 'jaga', 'sikap', 'mengundang', 'ahok', 'menjadi', 'tamu', 'mungkin', 'terlihat', 'lebih', 'formal', 'kickandy']","['andy', 'lihat', 'kaku', 'jaga', 'sikap', 'undang', 'ahok', 'jadi', 'tamu', 'mungkin', 'lihat', 'lebih', 'formal', 'kickandy']"
270,0,Makin stress makin ngantuk #ahok #kickandy,makin stress makin ngantuk  ahok  kickandy,,37,5.4,"['makin', 'stress', 'makin', 'ngantuk', 'ahok', 'kickandy']","['makin', 'stress', 'makin', 'ngantuk', 'ahok', 'kickandy']","['makin', 'stress', 'makin', 'ngantuk', 'ahok', 'kickandy']"
271,0,"Jangan melihat orang dari cover nya aja, tapi lihat lah dia dari sisi lain nya. Fisik bisa saja sm namun isinya berbeda. #KickAndy",jangan melihat orang dari cover nya aja  tapi lihat lah dia dari sisi lain nya  fisik bisa saja sm namun isinya berbeda   kickandy,,108,3.6999999999999997,"['jangan', 'melihat', 'orang', 'dari', 'cover', 'nya', 'aja', 'tapi', 'lihat', 'lah', 'dia', 'dari', 'sisi', 'lain', 'nya', 'fisik', 'bisa', 'saja', 'sm', 'namun', 'isinya', 'berbeda', 'kickandy']","['jangan', 'melihat', 'orang', 'cover', 'nya', 'aja', 'lihat', 'lah', 'sisi', 'nya', 'fisik', 'sm', 'isinya', 'berbeda', 'kickandy']","['jangan', 'lihat', 'orang', 'cover', 'nya', 'aja', 'lihat', 'lah', 'sisi', 'nya', 'fisik', 'sm', 'isi', 'beda', 'kickandy']"
272,0,kayak gajah yg dibilang psikolog di @Metro_TV #KickAndyMetroTv,kayak gajah yg dibilang psikolog di  metro tv  kickandymetrotv,,55,5.5,"['kayak', 'gajah', 'yg', 'dibilang', 'psikolog', 'di', 'metro', 'tv', 'kickandymetrotv']","['kayak', 'gajah', 'yg', 'dibilang', 'psikolog', 'metro', 'tv', 'kickandymetrotv']","['kayak', 'gajah', 'yg', 'bilang', 'psikolog', 'metro', 'tv', 'kickandymetrotv']"
273,0,Jangan di bakarin dong pak andy @KickAndyShow #kickandymetrot,jangan di bakarin dong pak andy  kickandyshow  kickandymetrot,,54,3.6999999999999997,"['jangan', 'di', 'bakarin', 'dong', 'pak', 'andy', 'kickandyshow', 'kickandymetrot']","['jangan', 'bakarin', 'dong', 'pak', 'andy', 'kickandyshow', 'kickandymetrot']","['jangan', 'bakarin', 'dong', 'pak', 'andy', 'kickandyshow', 'kickandymetrot']"
274,0,bikin sakit perut nonton kisah sarjana tertua di indonesia.. #KickAndyMetroTv,bikin sakit perut nonton kisah sarjana tertua di indonesia    kickandymetrotv,,68,4.3999999999999995,"['bikin', 'sakit', 'perut', 'nonton', 'kisah', 'sarjana', 'tertua', 'di', 'indonesia', 'kickandymetrotv']","['bikin', 'sakit', 'perut', 'nonton', 'kisah', 'sarjana', 'tertua', 'indonesia', 'kickandymetrotv']","['bikin', 'sakit', 'perut', 'nonton', 'kisah', 'sarjana', 'tua', 'indonesia', 'kickandymetrotv']"
275,0,Pekerjaan yg tdk sesuai dengan kualifikasi pendidikannya #KickAndyMetroTV,pekerjaan yg tdk sesuai dengan kualifikasi pendidikannya  kickandymetrotv,,66,1.5,"['pekerjaan', 'yg', 'tdk', 'sesuai', 'dengan', 'kualifikasi', 'pendidikannya', 'kickandymetrotv']","['pekerjaan', 'yg', 'tdk', 'sesuai', 'kualifikasi', 'pendidikannya', 'kickandymetrotv']","['kerja', 'yg', 'tdk', 'sesuai', 'kualifikasi', 'didik', 'kickandymetrotv']"
276,0,"Tp ttp tdk msk surga, jd ibadahnya sia2 hahaah RT @melanjhe: sp bilang orang bertato tdk boleh beribadah?!? #kickandymetrotv",tp ttp tdk msk surga  jd ibadahnya sia  hahaah rt  melanjhe  sp bilang orang bertato tdk boleh beribadah     kickandymetrotv,,106,6.6000000000000005,"['tp', 'ttp', 'tdk', 'msk', 'surga', 'jd', 'ibadahnya', 'sia', 'hahaah', 'rt', 'melanjhe', 'sp', 'bilang', 'orang', 'bertato', 'tdk', 'boleh', 'beribadah', 'kickandymetrotv']","['tp', 'ttp', 'tdk', 'msk', 'surga', 'jd', 'ibadahnya', 'sia', 'hahaah', 'rt', 'melanjhe', 'sp', 'bilang', 'orang', 'bertato', 'tdk', 'beribadah', 'kickandymetrotv']","['tp', 'ttp', 'tdk', 'msk', 'surga', 'jd', 'ibadah', 'sia', 'hahaah', 'rt', 'melanjhe', 'sp', 'bilang', 'orang', 'tato', 'tdk', 'ibadah', 'kickandymetrotv']"
277,0,orang bertato tdk boleh beribadah?!? #kickandymetrotv,orang bertato tdk boleh beribadah     kickandymetrotv,,48,8.3,"['orang', 'bertato', 'tdk', 'boleh', 'beribadah', 'kickandymetrotv']","['orang', 'bertato', 'tdk', 'beribadah', 'kickandymetrotv']","['orang', 'tato', 'tdk', 'ibadah', 'kickandymetrotv']"
278,0,Apakah kamu bodoh? Tidak!.. Kamu di bodohi oleh suatu sistem Mike-marjinal @kickandymetrotv,apakah kamu bodoh  tidak    kamu di bodohi oleh suatu sistem mike marjinal  kickandymetrotv,,80,7.5,"['apakah', 'kamu', 'bodoh', 'tidak', 'kamu', 'di', 'bodohi', 'oleh', 'suatu', 'sistem', 'mike', 'marjinal', 'kickandymetrotv']","['kamu', 'bodoh', 'kamu', 'bodohi', 'suatu', 'sistem', 'mike', 'marjinal', 'kickandymetrotv']","['kamu', 'bodoh', 'kamu', 'bodoh', 'suatu', 'sistem', 'mike', 'marjinal', 'kickandymetrotv']"
279,0,"Gimana soal UN g bs bocor, pertanyaan Malaikat di alam kubur aja udah bocor. #KickAndyMetroTV",gimana soal un g bs bocor  pertanyaan malaikat di alam kubur aja udah bocor   kickandymetrotv,,79,3.8,"['gimana', 'soal', 'un', 'g', 'bs', 'bocor', 'pertanyaan', 'malaikat', 'di', 'alam', 'kubur', 'aja', 'udah', 'bocor', 'kickandymetrotv']","['gimana', 'soal', 'un', 'g', 'bs', 'bocor', 'pertanyaan', 'malaikat', 'alam', 'kubur', 'aja', 'udah', 'bocor', 'kickandymetrotv']","['gimana', 'soal', 'un', 'g', 'bs', 'bocor', 'tanya', 'malaikat', 'alam', 'kubur', 'aja', 'udah', 'bocor', 'kickandymetrotv']"
280,0,Masa ada anak lulus dg nilai palingg tinggi dan lulus SNMPTN Undangan bidik misi pdhl dia susah sekali... @SBYudhoyono #kickandymetrotv,masa ada anak lulus dg nilai palingg tinggi dan lulus snmptn undangan bidik misi pdhl dia susah sekali     sbyudhoyono  kickandymetrotv,,116,4.3,"['masa', 'ada', 'anak', 'lulus', 'dg', 'nilai', 'palingg', 'tinggi', 'dan', 'lulus', 'snmptn', 'undangan', 'bidik', 'misi', 'pdhl', 'dia', 'susah', 'sekali', 'sbyudhoyono', 'kickandymetrotv']","['masa', 'anak', 'lulus', 'dg', 'nilai', 'palingg', 'tinggi', 'lulus', 'snmptn', 'undangan', 'bidik', 'misi', 'pdhl', 'susah', 'sekali', 'sbyudhoyono', 'kickandymetrotv']","['masa', 'anak', 'lulus', 'dg', 'nilai', 'palingg', 'tinggi', 'lulus', 'snmptn', 'undang', 'bidik', 'misi', 'pdhl', 'susah', 'sekali', 'sbyudhoyono', 'kickandymetrotv']"
281,0,"Orang Belanda aja peduli sama orang2 indonesia yg berada d daerah terisolir, gimana dg pemerintah indonesia? Zhonk kickandyMetroTV",orang belanda aja peduli sama orang  indonesia yg berada d daerah terisolir  gimana dg pemerintah indonesia  zhonk kickandymetrotv,,113,1.7999999999999998,"['orang', 'belanda', 'aja', 'peduli', 'sama', 'orang', 'indonesia', 'yg', 'berada', 'd', 'daerah', 'terisolir', 'gimana', 'dg', 'pemerintah', 'indonesia', 'zhonk', 'kickandymetrotv']","['orang', 'belanda', 'aja', 'peduli', 'sama', 'orang', 'indonesia', 'yg', 'berada', 'd', 'daerah', 'terisolir', 'gimana', 'dg', 'pemerintah', 'indonesia', 'zhonk', 'kickandymetrotv']","['orang', 'belanda', 'aja', 'peduli', 'sama', 'orang', 'indonesia', 'yg', 'ada', 'd', 'daerah', 'isolir', 'gimana', 'dg', 'perintah', 'indonesia', 'zhonk', 'kickandymetrotv']"
282,0,Merinding deh nonton #KickAndyMetroTV,merinding deh nonton  kickandymetrotv,,34,2.9000000000000004,"['merinding', 'deh', 'nonton', 'kickandymetrotv']","['merinding', 'deh', 'nonton', 'kickandymetrotv']","['merinding', 'deh', 'nonton', 'kickandymetrotv']"
283,0,Indonesia2. Bahkan kita dididik untuk menjadi rusak.. #kickandymetrotv,indonesia   bahkan kita dididik untuk menjadi rusak    kickandymetrotv,,63,6.3,"['indonesia', 'bahkan', 'kita', 'dididik', 'untuk', 'menjadi', 'rusak', 'kickandymetrotv']","['indonesia', 'bahkan', 'dididik', 'menjadi', 'rusak', 'kickandymetrotv']","['indonesia', 'bahkan', 'didik', 'jadi', 'rusak', 'kickandymetrotv']"
284,0,Parahnya kualitas pendidikan di Indonesia  #kickandymetrotv,parahnya kualitas pendidikan di indonesia   kickandymetrotv,,53,1.9,"['parahnya', 'kualitas', 'pendidikan', 'di', 'indonesia', 'kickandymetrotv']","['parahnya', 'kualitas', 'pendidikan', 'indonesia', 'kickandymetrotv']","['parah', 'kualitas', 'didik', 'indonesia', 'kickandymetrotv']"
285,0,demi apapun ya kick andy sekarang botak?  #kickandymetrotv,demi apapun ya kick andy sekarang botak    kickandymetrotv,,50,4.0,"['demi', 'apapun', 'ya', 'kick', 'andy', 'sekarang', 'botak', 'kickandymetrotv']","['apapun', 'kick', 'andy', 'sekarang', 'botak', 'kickandymetrotv']","['apa', 'kick', 'andy', 'sekarang', 'botak', 'kickandymetrotv']"
286,0,jadi merasa malu krn kalah dari org yg tdk sempurna tapi mempunyai yg lebih dari org sempurna #kickandymetrotv,jadi merasa malu krn kalah dari org yg tdk sempurna tapi mempunyai yg lebih dari org sempurna  kickandymetrotv,,93,1.0999999999999999,"['jadi', 'merasa', 'malu', 'krn', 'kalah', 'dari', 'org', 'yg', 'tdk', 'sempurna', 'tapi', 'mempunyai', 'yg', 'lebih', 'dari', 'org', 'sempurna', 'kickandymetrotv']","['jadi', 'merasa', 'malu', 'krn', 'kalah', 'org', 'yg', 'tdk', 'sempurna', 'mempunyai', 'yg', 'lebih', 'org', 'sempurna', 'kickandymetrotv']","['jadi', 'rasa', 'malu', 'krn', 'kalah', 'org', 'yg', 'tdk', 'sempurna', 'punya', 'yg', 'lebih', 'org', 'sempurna', 'kickandymetrotv']"
287,0,Hukum di Indonesia masih jauh dari kata ADIL #KickAndyMetroTV,hukum di indonesia masih jauh dari kata adil  kickandymetrotv,,53,1.9,"['hukum', 'di', 'indonesia', 'masih', 'jauh', 'dari', 'kata', 'adil', 'kickandymetrotv']","['hukum', 'indonesia', 'jauh', 'kata', 'adil', 'kickandymetrotv']","['hukum', 'indonesia', 'jauh', 'kata', 'adil', 'kickandymetrotv']"
288,0,"aku kira makin tua makin keladi, malah jd macan ompong. Melempem. kecewa liat amin rais di @kickandymetrotv",aku kira makin tua makin keladi  malah jd macan ompong  melempem  kecewa liat amin rais di  kickandymetrotv,,91,4.3999999999999995,"['aku', 'kira', 'makin', 'tua', 'makin', 'keladi', 'malah', 'jd', 'macan', 'ompong', 'melempem', 'kecewa', 'liat', 'amin', 'rais', 'di', 'kickandymetrotv']","['aku', 'kira', 'makin', 'tua', 'makin', 'keladi', 'malah', 'jd', 'macan', 'ompong', 'melempem', 'kecewa', 'liat', 'amin', 'rais', 'kickandymetrotv']","['aku', 'kira', 'makin', 'tua', 'makin', 'keladi', 'malah', 'jd', 'macan', 'ompong', 'melempem', 'kecewa', 'liat', 'amin', 'rais', 'kickandymetrotv']"
289,0,"#kickAndyMetroTV MEDIA harus mengisi lebih banyak ttg kisah sukses di TV, bukan gosip, berita rusuh & acara2 GG JELAS, tai kucing!! #CATET", kickandymetrotv media harus mengisi lebih banyak ttg kisah sukses di tv  bukan gosip  berita rusuh   acara  gg jelas  tai kucing    catet,,117,6.800000000000001,"['kickandymetrotv', 'media', 'harus', 'mengisi', 'lebih', 'banyak', 'ttg', 'kisah', 'sukses', 'di', 'tv', 'bukan', 'gosip', 'berita', 'rusuh', 'acara', 'gg', 'jelas', 'tai', 'kucing', 'catet']","['kickandymetrotv', 'media', 'mengisi', 'lebih', 'banyak', 'ttg', 'kisah', 'sukses', 'tv', 'bukan', 'gosip', 'berita', 'rusuh', 'acara', 'gg', 'jelas', 'tai', 'kucing', 'catet']","['kickandymetrotv', 'media', 'isi', 'lebih', 'banyak', 'ttg', 'kisah', 'sukses', 'tv', 'bukan', 'gosip', 'berita', 'rusuh', 'acara', 'gg', 'jelas', 'tai', 'kucing', 'catet']"
290,0,"#kickAndyMetroTV jika ingin dihargai orang, hargailah orang lain juga", kickandymetrotv jika ingin dihargai orang  hargailah orang lain juga,,61,3.3000000000000003,"['kickandymetrotv', 'jika', 'ingin', 'dihargai', 'orang', 'hargailah', 'orang', 'lain', 'juga']","['kickandymetrotv', 'dihargai', 'orang', 'hargailah', 'orang']","['kickandymetrotv', 'harga', 'orang', 'harga', 'orang']"
291,0,Dibawah sana banyak yg lebih sulit jangan banyak mengeluh #kickandymetrotv,dibawah sana banyak yg lebih sulit jangan banyak mengeluh  kickandymetrotv,,65,1.5,"['dibawah', 'sana', 'banyak', 'yg', 'lebih', 'sulit', 'jangan', 'banyak', 'mengeluh', 'kickandymetrotv']","['dibawah', 'sana', 'banyak', 'yg', 'lebih', 'sulit', 'jangan', 'banyak', 'mengeluh', 'kickandymetrotv']","['bawah', 'sana', 'banyak', 'yg', 'lebih', 'sulit', 'jangan', 'banyak', 'keluh', 'kickandymetrotv']"
292,0,"Hidup adalah  perjuangan yang melelahkan, capek #kickandy",hidup adalah  perjuangan yang melelahkan  capek  kickandy,,50,4.0,"['hidup', 'adalah', 'perjuangan', 'yang', 'melelahkan', 'capek', 'kickandy']","['hidup', 'perjuangan', 'melelahkan', 'capek', 'kickandy']","['hidup', 'juang', 'lelah', 'capek', 'kickandy']"
